id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated
bitcoin,Bitcoin,BTC,1,11376.8,1.0,10221300000.0,192006253600,16877000.0,16877000.0,21000000.0,0.82,-1.02,30.19,1519178370
ethereum,Ethereum,ETH,2,911.175,0.0812099,2697290000.0,89061243632.0,97743291.0,97743291.0,,2.2,-4.25,6.54,1519178351
ripple,Ripple,XRP,3,1.09093,0.00009723,893544000.0,42556323834.0,39009215838.0,99992725510.0,100000000000,2.0,-4.87,4.56,1519178341
bitcoin-cash,Bitcoin Cash,BCH,4,1421.83,0.126723,797861000.0,24140896113.0,16978750.0,16978750.0,21000000.0,2.47,-8.08,12.87,1519178353
litecoin,Litecoin,LTC,5,232.084,0.0206849,1888780000.0,12836225608.0,55308533.0,55308533.0,84000000.0,1.4,3.67,36.02,1519178341
cardano,Cardano,ADA,6,0.374489,0.00003338,295784000.0,9709402719.0,25927070538.0,31112483745.0,45000000000.0,0.97,-3.86,-0.4,1519178355
neo,NEO,NEO,7,129.421,0.0115348,245542000.0,8412365000.0,65000000.0,100000000.0,,2.51,-7.65,14.91,1519178347
stellar,Stellar,XLM,8,0.410067,0.00003655,112048000.0,7573030229.0,18467787530.0,103708899665,,3.72,-8.28,-1.12,1519178344
eos,EOS,EOS,9,9.2831,0.00082737,299912000.0,6323228628.0,681154854.0,900000000.0,1000000000.0,0.99,-5.84,0.3,1519178353
dash,Dash,DASH,10,705.24,0.0628556,139710000.0,5568982448.0,7896578.0,7896578.0,18900000.0,1.31,-3.5,15.09,1519178346
iota,IOTA,MIOTA,11,1.88509,0.00016801,52991900.0,5239664741.0,2779530283.0,2779530283.0,2779530283.0,0.85,-10.05,2.64,1519178351
monero,Monero,XMR,12,300.996,0.0268267,73913700.0,4739138463.0,15744855.0,15744855.0,,1.62,-5.52,25.24,1519178343
nem,NEM,XEM,13,0.466965,0.00004162,65945400.0,4202685000.0,8999999999.0,8999999999.0,,0.68,-10.18,-13.17,1519178345
ethereum-classic,Ethereum Classic,ETC,14,39.7277,0.00354079,1134300000.0,3972984172.0,100005391.0,100005391.0,,2.45,-7.38,13.2,1519178348
tron,TRON,TRX,15,0.047189,0.00000421,201725000.0,3102591455.0,65748192475.0,100000000000,,2.77,-8.76,8.21,1519178354
vechain,VeChain,VEN,16,6.43181,0.00057325,159416000.0,3051092175.0,474375359.0,873378637.0,,4.06,-3.89,51.29,1519178353
lisk,Lisk,LSK,17,25.8329,0.0023024,243433000.0,2635555436.0,102023212.0,118240260.0,,1.79,-12.19,-4.14,1519178347
qtum,Qtum,QTUM,18,30.7255,0.00273845,194913000.0,2270511458.0,73896648.0,100396648.0,,0.45,-6.92,-0.88,1519178351
bitcoin-gold,Bitcoin Gold,BTG,19,133.816,0.0119265,46461400.0,2253086566.0,16837199.0,16937199.0,21000000.0,1.58,-4.52,7.81,1519178356
tether,Tether,USDT,20,1.00427,0.00008951,3338110000.0,2226608005.0,2217140814.0,2280109970.0,,0.94,0.47,0.33,1519178344
omisego,OmiseGO,OMG,21,18.8764,0.00168239,124167000.0,1926196024.0,102042552.0,140245398.0,,-0.73,2.96,39.2,1519178353
icon,ICON,ICX,22,4.28378,0.0003818,57065300.0,1655434713.0,386442514.0,400230000.0,,4.16,-10.2,7.26,1519178356
zcash,Zcash,ZEC,23,437.164,0.0389629,94658100.0,1453053900.0,3323819.0,3323819.0,,1.29,-8.19,-4.2,1519178348
verge,Verge,XVG,24,0.0731291,0.00000652,64045100.0,1069183810.0,14620497307.0,14620497307.0,16555000000.0,4.23,-10.49,35.48,1519178344
steem,Steem,STEEM,25,4.11381,0.00036665,18127400.0,1027066004.0,249662965.0,266637059.0,,2.2,-7.35,-1.98,1519178346
bytecoin-bcn,Bytecoin,BCN,26,0.00551705,0.00000049,6650340.0,1013702786.0,183740003354,183740003354,184470000000,1.34,-8.88,18.25,1519178343
binance-coin,Binance Coin,BNB,27,10.182,0.00090749,72372600.0,1008160548.0,99014000.0,197192382.0,,3.78,-8.39,12.16,1519178352
nano,Nano,NANO,28,7.52371,0.00067056,43951900.0,1002521486.0,133248289.0,133248289.0,133248290.0,7.68,-10.75,-16.71,1519178349
populous,Populous,PPT,29,24.6133,0.0021937,5013570.0,910791215.0,37004027.0,53252246.0,53252246.0,3.06,-12.68,-8.03,1519178352
stratis,Stratis,STRAT,30,9.04145,0.00080583,20450600.0,892831246.0,98748679.0,98748679.0,,1.92,-8.69,10.7,1519178347
rchain,RChain,RHOC,31,2.45886,0.00021915,1306960.0,882072837.0,358732436.0,870663574.0,1000000000.0,2.29,3.63,36.45,1519178355
siacoin,Siacoin,SC,32,0.0257698,0.00000230,30606600.0,840568538.0,32618357070.0,32618357070.0,,3.63,-8.96,9.11,1519178346
waves,Waves,WAVES,33,8.39737,0.00074843,47509900.0,839737000.0,100000000.0,100000000.0,,5.48,3.29,47.61,1519178347
dogecoin,Dogecoin,DOGE,34,0.00728063,0.00000065,110637000.0,824852164.0,113294064356,113294064356,,5.18,12.11,23.13,1519178342
status,Status,SNT,35,0.206283,0.00001839,43963700.0,715901807.0,3470483788.0,6804870174.0,,0.9,-5.98,-5.41,1519178352
maker,Maker,MKR,36,1058.8,0.0943674,755406.0,654579563.0,618228.0,1000000.0,,1.3,-5.57,2.03,1519178349
bitshares,BitShares,BTS,37,0.245821,0.00002191,17797100.0,641371571.0,2609100000.0,2609100000.0,3600570502.0,2.1,-6.88,0.48,1519178343
aeternity,Aeternity,AE,38,2.53441,0.00022588,4777430.0,590569415.0,233020472.0,273685830.0,,1.68,-6.56,0.92,1519178351
digixdao,DigixDAO,DGD,39,289.423,0.0257953,47398900.0,578846000.0,2000000.0,2000000.0,,-16.23,-3.09,30.35,1519178347
waltonchain,Waltonchain,WTC,40,22.5985,0.00201413,14134400.0,562661476.0,24898178.0,70000000.0,100000000.0,3.56,-10.46,3.99,1519178353
zclassic,ZClassic,ZCL,41,164.731,0.0146819,24602200.0,552015640.0,3351013.0,3351013.0,21000000.0,3.83,-14.16,7.99,1519178348
decred,Decred,DCR,42,81.1469,0.00723234,1791850.0,551463616.0,6795868.0,7215868.0,21000000.0,3.72,-9.23,8.44,1519178347
veritaseum,Veritaseum,VERI,43,269.993,0.0240636,380637.0,549880012.0,2036645.0,100000000.0,,2.11,-0.3,3.85,1519178351
augur,Augur,REP,44,49.9469,0.0044516,6686020.0,549415900.0,11000000.0,11000000.0,,2.1,-7.75,-0.69,1519178345
komodo,Komodo,KMD,45,5.0812,0.00045287,10245100.0,526099060.0,103538349.0,103538349.0,,2.23,0.86,25.11,1519178349
revain,Revain,R,46,2.85204,0.00025419,17638800.0,526058778.0,184450000.0,484450000.0,484450000.0,3.46,-13.26,-16.25,1519178356
hshare,Hshare,HSR,47,12.2972,0.00109601,68853600.0,524469087.0,42649472.0,42649472.0,84000000.0,4.12,-6.04,-5.44,1519178353
0x,0x,ZRX,48,1.0196,0.00009087,12327200.0,521278927.0,511258265.0,1000000000.0,,3.46,-13.87,4.53,1519178353
ardor,Ardor,ARDR,49,0.504988,0.00004501,34711500.0,504482757.0,998999495.0,998999495.0,998999495.0,1.73,-5.33,-0.51,1519178347
electroneum,Electroneum,ETN,50,0.0810788,0.00000723,2800770.0,503979440.0,6215921296.0,6215921296.0,21000000000.0,1.38,-8.29,17.91,1519178356
gas,Gas,GAS,51,43.7359,0.00389803,5256390.0,427038850.0,9764035.0,15571352.0,100000000.0,2.31,-11.22,13.52,1519178352
ark,Ark,ARK,52,4.19307,0.00037371,4634500.0,422523621.0,100767128.0,132017128.0,,1.7,-10.02,1.23,1519178350
kucoin-shares,KuCoin Shares,KCS,53,4.43938,0.00039567,2351480.0,404174811.0,91043076.0,181043076.0,,3.28,-10.84,-19.95,1519178355
basic-attention-token,Basic Attention Token,BAT,54,0.402387,0.00003586,5894900.0,402387000.0,1000000000.0,1500000000.0,,5.27,-5.18,12.28,1519178351
digibyte,DigiByte,DGB,55,0.0399878,0.00000356,7923180.0,394730254.0,9871267082.0,9871267082.0,21000000000.0,5.67,-9.79,11.35,1519178341
zilliqa,Zilliqa,ZIL,56,0.0590494,0.00000526,8541880.0,384484117.0,6511228178.0,12600000000.0,,4.24,-12.4,15.15,1519178360
dragonchain,Dragonchain,DRGN,57,1.60246,0.00014282,4855470.0,382061622.0,238421940.0,433494437.0,,5.53,-13.1,1.86,1519178358
syscoin,Syscoin,SYS,58,0.709556,0.00006324,5071210.0,376841210.0,531094388.0,531094388.0,888000000.0,1.45,-4.54,23.64,1519178343
bytom,Bytom,BTM,59,0.366041,0.00003262,10126000.0,361282467.0,987000000.0,1407000000.0,,2.1,-4.2,0.33,1519178353
aelf,aelf,ELF,60,1.43247,0.00012767,19624300.0,358117500.0,250000000.0,280000000.0,1000000000.0,2.24,-9.07,24.01,1519178358
loopring,Loopring,LRC,61,0.638,0.00005686,2470760.0,358050225.0,561207249.0,1374956355.0,,2.13,-11.17,-0.58,1519178354
cryptonex,Cryptonex,CNX,62,7.8699,0.00070142,250247.0,355150866.0,45127748.0,106565374.0,210000000.0,1.53,-2.78,26.53,1519178355
monacoin,MonaCoin,MONA,63,5.94044,0.00052945,4984580.0,341973606.0,57567050.0,57567050.0,,2.2,-6.61,39.81,1519178342
qash,QASH,QASH,64,0.959072,0.00008548,6326180.0,335675200.0,350000000.0,1000000000.0,,2.63,-7.13,10.55,1519178357
pivx,PIVX,PIVX,65,5.70465,0.00050844,3940990.0,317293229.0,55620105.0,55620105.0,,1.76,-7.69,0.12,1519178346
nebulas-token,Nebulas,NAS,66,8.90945,0.00079407,10176300.0,316285475.0,35500000.0,100000000.0,100000000.0,2.46,-8.34,8.87,1519178354
polymath-network,Polymath,POLY,67,1.306,0.0001164,6051520.0,312878747.0,239570250.0,1000000000.0,,10.04,-14.86,61.12,1519178361
aion,Aion,AION,68,3.46963,0.00030924,8197790.0,309110828.0,89090430.0,465934587.0,,3.04,-11.51,21.56,1519178356
golem-network-tokens,Golem,GNT,69,0.367361,0.00003274,7501050.0,306475323.0,834262000.0,1000000000.0,,0.21,-16.53,2.66,1519178348
kyber-network,Kyber Network,KNC,70,2.26546,0.00020191,6844780.0,303872260.0,134132697.0,215625349.0,,1.51,-12.11,-14.97,1519178354
dentacoin,Dentacoin,DCN,71,0.000927328,0.00000008,489071.0,301591745.0,325226613094,1963173416169,8000000000000,-0.17,-5.05,-7.43,1519178354
iostoken,IOStoken,IOST,72,0.0423813,0.00000378,40071200.0,287943211.0,6794109922.0,21000000000.0,,2.38,-10.18,13.6,1519178359
ethos,Ethos,ETHOS,73,3.71857,0.00033142,2251510.0,281881104.0,75803630.0,222295208.0,,0.26,-6.61,-4.26,1519178352
reddcoin,ReddCoin,RDD,74,0.00975927,0.00000087,118071000.0,280697523.0,28762143364.0,28762143364.0,,1.98,31.56,48.42,1519178341
gxshares,GXShares,GXS,75,4.66644,0.0004159,9976210.0,279986400.0,60000000.0,100000000.0,100000000.0,0.72,-5.82,-0.19,1519178351
byteball,Byteball Bytes,GBYTE,76,422.134,0.0376233,3279760.0,272370166.0,645222.0,1000000.0,,-3.93,-30.02,-28.14,1519178349
bitcore,Bitcore,BTX,77,23.5152,0.00209583,1486140.0,271770837.0,11557241.0,16815297.0,21000000.0,-3.39,-14.06,-4.77,1519178350
zcoin,ZCoin,XZC,78,65.1849,0.00580971,5458940.0,270503148.0,4149782.0,4149782.0,,3.48,-3.59,22.07,1519178348
factom,Factom,FCT,79,30.4162,0.00271089,6491390.0,265992771.0,8745102.0,8745102.0,,3.53,-7.06,1.4,1519178346
dent,Dent,DENT,80,0.0245122,0.00000218,2698710.0,260191144.0,10614760961.0,100000000000,,2.21,-8.55,5.78,1519178353
power-ledger,Power Ledger,POWR,81,0.706801,0.00006299,9482690.0,257227957.0,363932644.0,1000000000.0,,1.46,-8.99,-6.51,1519178356
chainlink,ChainLink,LINK,82,0.734271,0.00006544,10965800.0,256994850.0,350000000.0,1000000000.0,,4.46,-4.96,32.88,1519178354
funfair,FunFair,FUN,83,0.0567916,0.00000506,4003950.0,255771692.0,4503688789.0,10999873621.0,,3.03,-10.81,9.83,1519178352
kin,Kin,KIN,84,0.000325145,0.00000003,790022.0,245841341.0,756097560976,10000000000000,,1.9,-6.6,12.37,1519178354
nxt,Nxt,NXT,85,0.240303,0.00002142,10103000.0,240062683.0,998999942.0,998999942.0,1000000000.0,5.18,-10.26,22.83,1519178341
salt,SALT,SALT,86,4.35039,0.00038774,6570430.0,233539021.0,53682318.0,120000000.0,,1.67,-8.72,4.41,1519178355
pillar,Pillar,PLR,87,0.971117,0.00008655,551781.0,220817245.0,227384800.0,800000000.0,,-0.83,-14.84,-18.5,1519178353
cindicator,Cindicator,CND,88,0.151972,0.00001354,7703780.0,219747954.0,1445976590.0,2000000005.0,,2.76,-10.42,-9.47,1519178355
enigma-project,Enigma,ENG,89,2.84103,0.00025321,4066970.0,212611807.0,74836171.0,150000000.0,,7.19,-9.19,-5.21,1519178356
bancor,Bancor,BNT,90,5.39407,0.00048075,9845670.0,210913015.0,39100904.0,74789129.0,,2.61,-5.14,6.65,1519178351
maidsafecoin,MaidSafeCoin,MAID,91,0.463862,0.00004134,3289790.0,209921867.0,452552412.0,452552412.0,,3.41,-1.69,11.08,1519178342
vertcoin,Vertcoin,VTC,92,4.76364,0.00042457,13394200.0,204939296.0,43021575.0,43021575.0,84000000.0,1.45,1.99,50.4,1519178341
neblio,Neblio,NEBL,93,15.9079,0.00141781,7996940.0,204192895.0,12835943.0,13584512.0,,3.24,-13.05,35.84,1519178354
particl,Particl,PART,94,22.7066,0.00202376,595628.0,201576549.0,8877443.0,8877443.0,,2.31,-12.92,2.48,1519178353
smartcash,SmartCash,SMART,95,0.270627,0.00002412,257898.0,195370290.0,721917216.0,1322961495.0,5000000000.0,9.63,-9.24,9.63,1519178352
emercoin,Emercoin,EMC,96,4.624,0.00041212,1077890.0,191211071.0,41351875.0,41351875.0,,0.65,-14.46,9.89,1519178343
tenx,TenX,PAY,97,1.81925,0.00016214,3262790.0,190405088.0,104661310.0,205218256.0,,0.79,-12.63,-0.85,1519178351
blocknet,Blocknet,BLOCK,98,36.8095,0.00328071,463852.0,184915614.0,5023584.0,5023584.0,,0.55,-9.69,18.33,1519178343
request-network,Request Network,REQ,99,0.287829,0.00002565,3967830.0,184631587.0,641462769.0,999999999.0,,2.47,-10.14,3.11,1519178355
ignis,Ignis,IGNIS,100,0.239079,0.00002131,16728500.0,181973534.0,761143950.0,999449694.0,999449694.0,4.2,-14.17,4.56,1519178358
gamecredits,GameCredits,GAME,101,2.78818,0.0002485,2483770.0,179434305.0,64355352.0,64355352.0,84000000.0,1.34,-9.24,21.2,1519178344
quantstamp,Quantstamp,QSP,102,0.285841,0.00002548,4840610.0,176453700.0,617314171.0,976442388.0,,2.73,-9.97,0.13,1519178357
raiden-network-token,Raiden Network Token,RDN,103,3.51662,0.00031342,17384800.0,176425084.0,50168936.0,100000000.0,,1.34,-3.35,31.88,1519178357
santiment,Santiment Network Token,SAN,104,2.70781,0.00024134,7257410.0,169672379.0,62660371.0,83337000.0,,0.66,-10.86,53.88,1519178352
wax,WAX,WAX,105,0.341026,0.00003039,12019900.0,168110314.0,492954537.0,1850000000.0,,2.39,-16.69,22.58,1519178358
singularitynet,SingularityNET,AGI,106,0.36769,0.00003277,1582100.0,167502202.0,455552782.0,1000000000.0,,0.02,0.7,-1.48,1519178360
enjin-coin,Enjin Coin,ENJ,107,0.21066,0.00001878,11806700.0,159299519.0,756192535.0,1000000000.0,,4.17,-18.13,34.26,1519178356
digitalnote,DigitalNote,XDN,108,0.023084,0.00000206,13420500.0,159188218.0,6896041347.0,6896041347.0,,0.98,-7.41,9.09,1519178343
iconomi,Iconomi,ICN,109,1.5744,0.00014032,1993140.0,157023865.0,99735687.0,99735687.0,,0.14,-17.95,-1.2,1519178348
gnosis-gno,Gnosis,GNO,110,140.383,0.0125118,1039050.0,155065658.0,1104590.0,10000000.0,,0.72,-12.49,-2.48,1519178350
skycoin,Skycoin,SKY,111,20.7145,0.00184621,657068.0,154419886.0,7454676.0,25000000.0,100000000.0,0.18,1.8,20.12,1519178350
supernet-unity,SuperNET,UNITY,112,187.836,0.0167412,11321.1,153285592.0,816061.0,816061.0,,-1.1,-4.89,18.55,1519178344
experience-points,Experience Points,XP,113,0.000693437,0.00000006,1268610.0,149185494.0,215139218838,250192176442,,-8.3,-8.71,-13.54,1519178348
poet,Po.et,POE,114,0.0671288,0.00000598,6353180.0,148804933.0,2216707776.0,3141592653.0,,2.15,-12.1,-0.07,1519178354
bitcoindark,BitcoinDark,BTCD,115,114.752,0.0102274,39213.2,147899513.0,1288862.0,1288862.0,,1.2,-6.15,10.69,1519178344
storj,Storj,STORJ,116,1.04374,0.00009303,6999760.0,139261524.0,133425493.0,424999998.0,,-0.42,-10.3,3.13,1519178352
achain,Achain,ACT,117,0.458541,0.00004087,11794500.0,137562300.0,300000000.0,1000000000.0,1000000000.0,2.06,-12.35,25.02,1519178353
civic,Civic,CVC,118,0.39907,0.00003557,4890010.0,136761275.0,342699966.0,1000000000.0,,1.89,-12.86,-5.02,1519178353
substratum,Substratum,SUB,119,0.594651,0.00005300,4889030.0,134445506.0,226091449.0,352000000.0,,7.34,-11.49,-13.6,1519178355
bridgecoin,BridgeCoin,BCO,120,4.80471,0.00042823,133575.0,129727170.0,27000000.0,27000000.0,27000000.0,3.98,-8.03,43.28,1519178356
zencash,ZenCash,ZEN,121,38.4249,0.00342468,1397850.0,125330016.0,3261688.0,3261688.0,21000000.0,2.59,-12.35,3.5,1519178351
ethlend,ETHLend,LEND,122,0.115443,0.00001029,6377340.0,124021437.0,1074308853.0,1299999942.0,,4.4,-11.54,41.86,1519178358
decentraland,Decentraland,MANA,123,0.117721,0.00001049,10470800.0,123623709.0,1050141509.0,2644403343.0,,5.38,-8.08,1.48,1519178354
storm,Storm,STORM,124,0.0300567,0.00000268,3197750.0,122772809.0,4084706883.0,10000000000.0,,-8.28,-29.19,-18.85,1519178358
blockv,BLOCKv,VEE,125,0.0818846,0.00000730,6394740.0,122415119.0,1494971209.0,3646271241.0,,1.03,-14.79,23.02,1519178357
oyster,Oyster,PRL,126,1.7077,0.0001522,5626300.0,120848680.0,70766926.0,108592692.0,,9.73,10.1,84.05,1519178357
xpa,XPA,XPA,127,0.117531,0.00001048,481385.0,117531000.0,1000000000.0,10000000000.0,,2.66,-4.16,-17.84,1519178354
nexus,Nexus,NXS,128,2.09227,0.00018648,4727040.0,116605320.0,55731488.0,55731488.0,,-0.14,-18.17,-21.33,1519178345
nav-coin,NAV Coin,NAV,129,1.86303,0.00016605,1290930.0,116371695.0,62463672.0,62463672.0,,3.79,-11.88,1.73,1519178342
medishares,MediShares,MDS,130,0.240434,0.00002143,5482810.0,116012280.0,482511957.0,2000000000.0,,1.1,-2.67,38.07,1519178358
adx-net,AdEx,ADX,131,1.56932,0.00013987,28151000.0,115236268.0,73430701.0,100000000.0,100000000.0,3.28,-15.02,27.14,1519178351
dew,DEW,DEW,132,1.10498,0.00009848,116872.0,114083166.0,103244553.0,200000000.0,,2.24,-5.79,-5.93,1519178358
telcoin,Telcoin,TEL,133,0.00433262,0.00000039,1338220.0,113665603.0,26234842492.0,100000000000,,2.41,-8.15,21.88,1519178360
time-new-bank,Time New Bank,TNB,134,0.0673407,0.00000600,12273900.0,109874590.0,1631622325.0,5541877892.0,,1.75,-13.57,-1.76,1519178358
medibloc,MediBloc,MED,135,0.0367418,0.00000327,711797.0,108990291.0,2966384100.0,4097545844.0,10000000000.0,2.84,-10.36,-2.11,1519178359
monaco,Monaco,MCO,136,8.1785,0.00072892,4799970.0,107919742.0,13195542.0,31587682.0,,2.46,-13.27,6.49,1519178352
high-performance-blockchain,High Performance Blockchain,HPB,137,4.85197,0.00043244,5207150.0,107794277.0,22216600.0,100000000.0,,0.66,-18.77,-16.18,1519178359
aragon,Aragon,ANT,138,4.01341,0.0003577,647996.0,107086374.0,26682142.0,39609524.0,,1.16,-16.17,-10.13,1519178351
dynamic-trading-rights,Dynamic Trading Rights,DTR,139,0.0900206,0.00000802,96750.5,106792423.0,1186310945.0,3750000000.0,,1.79,-6.33,-9.48,1519178358
sophiatx,SophiaTX,SPHTX,140,0.554961,0.00004946,212960.0,105265190.0,189680338.0,350000000.0,,2.97,-7.26,19.16,1519178358
ubiq,Ubiq,UBQ,141,2.64283,0.00023555,522092.0,104932087.0,39704441.0,39704441.0,,-0.61,-13.74,3.0,1519178343
rlc,iExec RLC,RLC,142,1.31877,0.00011754,1561990.0,104276190.0,79070793.0,86999785.0,,2.34,-11.46,-6.73,1519178351
iot-chain,IoT Chain,ITC,143,2.67782,0.00023866,13650000.0,102633944.0,38327425.0,100000000.0,,1.74,-5.39,20.52,1519178358
red-pulse,Red Pulse,RPX,144,0.188225,0.00001678,6147220.0,102271771.0,543348500.0,1358371250.0,,3.3,-14.74,-24.98,1519178356
ucash,U.CASH,UCASH,145,0.0673573,0.00000600,281210.0,99384904.0,1475488242.0,21000000000.0,21000000000.0,3.91,-14.71,-24.94,1519178361
paypie,PayPie,PPP,146,1.19413,0.00010643,257995.0,98515725.0,82500000.0,165000000.0,165000000.0,0.16,-9.08,-6.62,1519178355
html-coin,HTMLCOIN,HTML,147,0.00146969,0.00000013,838937.0,96211746.0,65463972498.0,93931212754.0,,5.11,-6.21,-9.92,1519178359
vibe,VIBE,VIBE,148,0.478016,0.00004260,12746800.0,95559498.0,199908577.0,267000000.0,,5.14,-10.39,13.5,1519178355
data,DATA,DTA,149,0.0222172,0.00000198,8437250.0,94452799.0,4251336773.0,11500000000.0,,-0.75,-14.18,11.41,1519178360
genesis-vision,Genesis Vision,GVT,150,25.3414,0.00225859,6215130.0,94441845.0,3726781.0,4436644.0,,6.95,-9.27,66.04,1519178357
bibox-token,Bibox Token,BIX,151,0.893546,0.00007964,17467700.0,94160149.0,105378066.0,271520349.0,,1.83,-17.67,10.35,1519178358
peercoin,Peercoin,PPC,152,3.79172,0.00033794,978152.0,93376109.0,24626320.0,24626320.0,,1.57,-8.91,7.64,1519178340
bluzelle,Bluzelle,BLZ,153,0.559199,0.00004984,6466870.0,92267835.0,165000000.0,500000000.0,,12.19,-9.24,-7.6,1519178361
amber,Ambrosus,AMB,154,0.630452,0.00005619,8657590.0,91157669.0,144590975.0,361477438.0,,1.5,-13.05,25.92,1519178356
c20,CRYPTO20,C20,155,2.29245,0.00020432,2016100.0,90173537.0,39335007.0,40656082.0,,2.69,-2.25,-0.45,1519178360
asch,Asch,XAS,156,0.955895,0.00008520,1473750.0,88759705.0,92855078.0,114355078.0,,-0.51,-7.74,12.06,1519178350
sirin-labs-token,SIRIN LABS Token,SRN,157,0.89581,0.00007984,41812500.0,88630957.0,98939459.0,573145073.0,,2.75,8.43,-30.18,1519178358
sonm,SONM,SNM,158,0.246426,0.00002196,1720140.0,88614790.0,359600000.0,444000000.0,,0.25,-12.09,13.33,1519178351
etherparty,Etherparty,FUEL,159,0.179965,0.00001604,22653300.0,87310245.0,485151253.0,1000000000.0,,3.46,2.91,67.01,1519178356
theta-token,Theta Token,THETA,160,0.146998,0.00001310,10765100.0,85687569.0,582916565.0,1000000000.0,,0.94,-13.33,24.84,1519178360
metal,Metal,MTL,161,4.35458,0.00038811,10191800.0,84047722.0,19300994.0,66588888.0,,1.32,-8.79,8.57,1519178352
wagerr,Wagerr,WGR,162,0.459019,0.00004091,389614.0,84000477.0,183000000.0,198360471.0,200000000.0,0.37,-16.76,15.32,1519178352
airswap,AirSwap,AST,163,0.558383,0.00004977,2186580.0,83757450.0,150000000.0,500000000.0,,2.59,-13.69,-0.91,1519178355
deepbrain-chain,DeepBrain Chain,DBC,164,0.0917772,0.00000818,3001480.0,82599480.0,900000000.0,10000000000.0,10000000000.0,2.81,-15.98,-16.02,1519178358
jibrel-network,Jibrel Network,JNT,165,0.543165,0.00004841,5465890.0,81474750.0,150000000.0,200000000.0,,2.17,-4.13,-4.74,1519178361
simple-token,Simple Token,OST,166,0.297377,0.00002650,3184770.0,81151043.0,272889439.0,800000000.0,,5.5,-8.69,9.92,1519178358
agoras-tokens,Agoras Tokens,AGRS,167,1.93026,0.00017204,311734.0,81070920.0,42000000.0,42000000.0,42000000.0,1.36,-14.99,-15.86,1519178344
melon,Melon,MLN,168,134.57,0.0119937,329826.0,80661258.0,599400.0,749400.0,,1.87,-8.98,21.68,1519178350
eidoo,Eidoo,EDO,169,2.74614,0.00024475,5692380.0,80356069.0,29261461.0,90208328.0,,2.57,-13.43,12.88,1519178355
einsteinium,Einsteinium,EMC2,170,0.369678,0.00003295,3276690.0,80037742.0,216506642.0,216506642.0,,0.14,-9.22,-9.18,1519178342
cybermiles,CyberMiles,CMT,171,0.17876,0.00001593,5203220.0,79808753.0,446457559.0,1000000000.0,,0.7,-7.12,-1.35,1519178357
xtrabytes,XTRABYTES,XBY,172,0.185048,0.00001649,235512.0,79570640.0,430000000.0,650000000.0,650000000.0,2.35,-12.43,-8.27,1519178350
singulardtv,SingularDTV,SNGLS,173,0.130902,0.00001167,1634960.0,78541200.0,600000000.0,1000000000.0,,0.59,-6.61,-5.91,1519178348
ripio-credit-network,Ripio Credit Network,RCN,174,0.159729,0.00001424,7323080.0,78352347.0,490533009.0,999942647.0,,1.96,-9.75,-11.82,1519178356
paccoin,PACcoin,PAC,175,0.0000303483,0.000000003,201131.0,77963990.0,2568973866070,3474487316426,,2.42,-1.84,-3.44,1519178346
pura,Pura,PURA,176,0.44783,0.00003991,219264.0,77408560.0,172852555.0,179635049.0,350000000.0,2.3,-1.44,64.73,1519178345
appcoins,AppCoins,APPC,177,0.755442,0.00006733,7042020.0,75585229.0,100054312.0,246203093.0,,1.62,-13.07,25.45,1519178359
streamr-datacoin,Streamr DATAcoin,DATA,178,0.109619,0.00000977,533321.0,74229001.0,677154514.0,987154514.0,,3.51,-8.09,19.73,1519178357
counterparty,Counterparty,XCP,179,28.0291,0.00249814,1303750.0,73356407.0,2617152.0,2617152.0,,4.94,-8.38,-10.21,1519178341
wabi,WaBi,WABI,180,1.60231,0.00014281,2268280.0,72501375.0,45248033.0,99218023.0,,0.83,-13.31,6.1,1519178358
metaverse,Metaverse ETP,ETP,181,1.90152,0.00016948,4014520.0,71094281.0,37388132.0,56788132.0,100000000.0,1.09,-14.38,23.25,1519178351
ins-ecosystem,INS Ecosystem,INS,182,2.52257,0.00022483,20482100.0,70885073.0,28100339.0,50000000.0,,2.79,-17.73,8.63,1519178359
cobinhood,Cobinhood,COB,183,0.193299,0.00001723,277923.0,69234740.0,358174328.0,1000000000.0,,1.23,-10.63,-17.36,1519178354
viacoin,Viacoin,VIA,184,2.99184,0.00026665,1460260.0,68771065.0,22986211.0,22986211.0,23000000.0,3.09,-14.46,-6.8,1519178342
bread,Bread,BRD,185,0.901985,0.00008039,6063420.0,67097221.0,74388400.0,88862718.0,,4.79,-12.24,10.35,1519178358
burst,Burst,BURST,186,0.0372632,0.00000332,3026170.0,67086423.0,1800339818.0,1800339818.0,2158812800.0,7.04,-15.65,32.15,1519178343
gifto,Gifto,GTO,187,0.423627,0.00003776,14126900.0,66874320.0,157861327.0,1000000000.0,,6.88,-9.9,22.65,1519178358
nuls,Nuls,NULS,188,2.82561,0.00025184,4098820.0,66585167.0,23564882.0,40000000.0,,3.94,-13.15,18.46,1519178356
bitbay,BitBay,BAY,189,0.0658594,0.00000587,1370640.0,66519084.0,1010016546.0,1010016546.0,,4.86,-12.51,-12.65,1519178344
minexcoin,MinexCoin,MNX,190,21.9168,0.00195337,167675.0,65750400.0,3000000.0,6000000.0,19000000.0,1.74,5.77,27.28,1519178357
